dev_id,task_id,r1,r2
464,262,1 ,1 
464,375,1 ,1 
464,429,1 ,1 
464,953,1 ,1 
464,1207,1 ,1 
464,1528,1 ,1 
464,1561,1 ,1 
464,1703,1 ,1 
464,5013,1 ,1 
464,6060,1 ,1 
464,6431,1 ,1 
464,7269,1 ,1 
464,10934,1 ,1 
464,13198,1 ,1 
465,687,1 ,1 
466,5215,1 ,1 
479,384,1 ,1 
479,7715,1 ,1 
480,21,1 ,1 
480,885,1 ,1 
480,944,1 ,1 
480,1122,1 ,1 
484,56,1 ,1 
484,99,1 ,1 
484,297,1 ,1 
484,983,1 ,1 
484,1388,1 ,1 
484,1673,1 ,1 
484,10041,1 ,1 
485,178,1 ,1 
485,554,1 ,1 
485,1252,1 ,1 
485,1540,1 ,1 
486,1710,1 ,1 
486,6517,1 ,1 
493,1386,1 ,1 
493,4732,1 ,1 
493,4834,1 ,1 
493,5150,1 ,1 
493,7269,1 ,1 
493,7454,1 ,1 
493,13132,1 ,1 
494,436,1 ,1 
494,1618,1 ,1 
494,1782,1 ,1 
494,4941,1 ,1 
494,5837,1 ,1 
494,7384,1 ,1 
494,8526,1 ,1 
498,11744,1 ,1 
501,212,1 ,1 
501,567,1 ,1 
501,878,1 ,1 
501,1540,1 ,1 
510,3656,1 ,1 
515,24,1 ,1 
515,222,1 ,1 
515,297,1 ,1 
515,438,1 ,1 
515,508,1 ,1 
515,1008,2 ,1 
515,1010,2 ,1 
515,1224,3 ,1 
515,1378,3 ,1 
515,1707,3 ,1 
523,339,3 ,1 
523,10588,3 ,1 
530,6846,3 ,1 
531,7730,3 ,1 
535,145,3 ,1 
535,318,3 ,1 
535,416,3 ,1 
535,419,3 ,1 
535,5514,3 ,1 
535,8526,3 ,1 
541,135,3 ,1 
541,227,3 ,1 
541,339,3 ,1 
541,951,3 ,1 
541,1179,3 ,1 
541,11886,3 ,1 
543,5292,3 ,1 
544,145,3 ,1 
544,1207,3 ,1 
544,1528,3 ,1 
544,1644,4 ,1 
544,7923,1 ,1 
544,12361,3 ,1 
546,817,1 ,1 
546,1650,1 ,1 
546,1682,1 ,1 
546,3576,1 ,1 
546,8062,1 ,1 
549,1392,1 ,1 
550,227,1 ,1 
550,238,1 ,1 
550,375,1 ,1 
550,776,1 ,1 
550,817,1 ,1 
550,850,1 ,1 
550,1164,1 ,1 
550,1513,1 ,1 
550,1682,1 ,1 
550,1700,1 ,1 
550,9076,1 ,1 
550,11886,1 ,1 
559,13097,1 ,1 
562,488,1 ,1 
562,1162,1 ,1 
562,7752,1 ,1 
562,9527,1 ,1 
562,10078,1 ,1 
563,442,1 ,1 
563,5094,1 ,1 
564,436,1 ,1 
564,1528,1 ,1 
564,4941,1 ,1 
564,8944,1 ,1 
564,9337,1 ,1 
566,1394,1 ,1 
29,11065,1 ,1 
51,11434,1 ,1 
108,822,1 ,1 
108,2375,1 ,1 
177,2824,1 ,1 
182,11065,1 ,1 
252,11640,1 ,1 
263,2824,1 ,1 
281,11434,1 ,1 
292,2375,1 ,1 
306,822,1 ,1 
306,2561,1 ,1 
306,2824,1 ,1 
347,2561,1 ,1 
370,12305,1 ,1 
372,2561,1 ,1 
378,11640,1 ,1 
405,11065,1 ,1 
446,12305,1 ,1 
452,12305,1 ,1 
480,2375,1 ,1 
485,822,1 ,1 
501,822,1 ,1 
562,11640,1 ,1 
564,11434,1 ,1 
1,6619,1 ,1 
4,4245,2 ,1 
4,9140,2 ,1 
4,9640,2 ,1 
10,4678,2 ,1 
10,5140,2 ,1 
10,11446,2 ,1 
13,3109,2 ,1 
13,8337,2 ,1 
20,7019,2 ,1 
20,10028,2 ,1 
26,6239,2 ,1 
26,7396,2 ,1 
26,8839,2 ,1 
28,4398,2 ,1 
28,7912,2 ,1 
28,9140,2 ,1 
29,6576,2 ,1 
29,6972,2 ,1 
29,7641,2 ,1 
29,8156,2 ,1 
29,10100,2 ,1 
29,11204,2 ,1 
32,8337,2 ,1 
38,3730,2 ,1 
39,4567,2 ,1 
40,3900,3 ,1 
40,7150,3 ,1 
40,7633,3 ,1 
40,8438,3 ,1 
40,9954,3 ,1 
40,10683,3 ,1 
41,7232,3 ,1 
41,11204,3 ,1 
41,12025,3 ,1 
42,4706,3 ,1 
42,5810,3 ,1 
42,6371,3 ,1 
42,6559,3 ,1 
42,10266,3 ,1 
43,3702,3 ,1 
43,4567,3 ,1 
43,5074,3 ,1 
43,6084,3 ,1 
43,7150,3 ,1 
43,9954,3 ,1 
43,10399,3 ,1 
43,10683,3 ,1 
43,11523,4 ,1 
51,4659,4 ,1 
51,5789,4 ,1 
51,6134,4 ,1 
51,6568,4 ,1 
51,8438,4 ,1 
51,8798,4 ,1 
51,11253,4 ,1 
52,7641,4 ,1 
52,9545,4 ,1 
59,8677,4 ,1 
60,8339,4 ,1 
60,11078,4 ,1 
63,5428,4 ,1 
63,7625,4 ,1 
65,3849,4 ,1 
68,10386,4 ,1 
68,10399,4 ,1 
68,11773,4 ,1 
73,2633,1 ,1 
73,3836,1 ,1 
73,4594,1 ,1 
73,5622,1 ,1 
73,5738,1 ,1 
73,12025,1 ,1 
77,3275,1 ,1 
77,6304,1 ,1 
77,8055,1 ,1 
77,8138,1 ,1 
81,9879,1 ,1 
82,3849,1 ,1 
83,3416,1 ,1 
87,6619,1 ,1 
97,4095,1 ,1 
100,3100,1 ,1 
100,5394,1 ,1 
100,8798,1 ,1 
100,11436,1 ,1 
100,11523,1 ,1 
101,4594,1 ,1 
106,6972,1 ,1 
108,2633,1 ,1 
108,5603,1 ,1 
108,6061,1 ,1 
108,9051,1 ,1 
110,11479,1 ,1 
112,3109,1 ,1 
112,6304,1 ,1 
112,7209,1 ,1 
112,11742,1 ,1 
119,7912,1 ,1 
130,11446,1 ,1 
135,4167,1 ,1 
135,4657,1 ,1 
135,8851,1 ,1 
136,4105,1 ,1 
136,5145,1 ,1 
136,5872,1 ,1 
139,4478,1 ,1 
140,7232,1 ,1 
140,9954,1 ,1 
140,10709,1 ,1 
140,12442,1 ,1 
143,9803,1 ,1 
147,3730,1 ,1 
153,4105,3 ,1 
158,3261,3 ,1 
158,4479,1 ,1 
158,7593,1 ,1 
158,9737,1 ,1 
158,11479,1 ,1 
158,12727,1 ,1 
164,4095,1 ,1 
165,10683,1 ,1 
168,5759,1 ,1 
168,6084,1 ,1 
168,7209,2 ,1 
168,7633,2 ,1 
169,5603,3 ,1 
170,7396,3 ,1 
170,8359,3 ,1 
170,10709,3 ,1 
170,12442,3 ,1 
172,5374,3 ,1 
173,3804,3 ,1 
173,9978,3 ,1 
173,10709,3 ,1 
175,3416,4 ,1 
175,6165,4 ,1 
175,8984,4 ,1 
178,4898,4 ,1 
178,6576,4 ,1 
178,11253,1 ,2 
180,8572,1 ,1 
182,10100,1 ,1 
184,2633,3 ,3 
184,3527,3 ,3 
184,4102,3 ,3 
184,5073,3 ,3 
184,5082,3 ,3 
184,5738,3 ,3 
196,11785,1 ,1 
198,6224,1 ,1 
198,6972,3 ,1 
199,3836,4 ,1 
199,4102,1 ,1 
199,4706,1 ,1 
199,5073,1 ,1 
199,5082,1 ,1 
199,5383,1 ,1 
199,5633,1 ,1 
199,5870,1 ,1 
199,5872,1 ,1 
199,6014,1 ,1 
199,6412,1 ,1 
199,8055,1 ,1 
199,8337,1 ,1 
200,4621,1 ,1 
200,5722,1 ,1 
200,5872,1 ,1 
200,6014,1 ,1 
200,8528,1 ,1 
200,12333,1 ,1 
202,9640,1 ,1 
203,12727,1 ,1 
206,4865,1 ,1 
206,6568,1 ,1 
206,8984,1 ,1 
206,9545,1 ,1 
208,7285,1 ,1 
208,7442,1 ,1 
208,9140,1 ,1 
208,11760,1 ,1 
210,4095,1 ,1 
219,10399,1 ,1 
222,6239,1 ,1 
222,9978,1 ,1 
222,11773,1 ,1 
226,7474,1 ,1 
226,9701,1 ,1 
232,5293,1 ,1 
232,7396,1 ,1 
232,9102,1 ,1 
237,5722,1 ,1 
240,2633,1 ,1 
240,5622,1 ,1 
245,6061,1 ,1 
245,6633,1 ,1 
245,8081,1 ,1 
252,5810,1 ,1 
252,6371,1 ,1 
252,6559,1 ,1 
252,9811,1 ,1 
252,12605,1 ,1 
258,5074,1 ,1 
258,6633,1 ,1 
258,7593,1 ,1 
258,8528,1 ,1 
258,9737,1 ,1 
263,9051,1 ,1 
263,12333,1 ,1 
266,3730,1 ,1 
267,4050,1 ,1 
269,5775,1 ,1 
270,10405,1 ,1 
271,10266,1 ,1 
272,2633,1 ,1 
272,3327,1 ,1 
272,3527,1 ,1 
272,3900,1 ,1 
272,5073,1 ,1 
272,5082,1 ,1 
272,5172,1 ,1 
272,5383,1 ,1 
272,5622,1 ,1 
272,5633,1 ,1 
272,6061,1 ,1 
272,7426,1 ,1 
272,7593,1 ,1 
272,8081,1 ,1 
272,8138,2 ,1 
272,9255,2 ,1 
272,9737,2 ,1 
272,10913,2 ,1 
281,3804,2 ,1 
281,5140,2 ,1 
283,4050,2 ,1 
288,5383,2 ,1 
292,4479,2 ,1 
292,4979,2 ,1 
292,9051,2 ,1 
292,12333,2 ,1 
293,4621,2 ,1 
293,4979,2 ,1 
293,11479,2 ,1 
296,4979,3 ,1 
298,9879,3 ,1 
305,5364,3 ,1 
305,5484,3 ,1 
305,7474,3 ,1 
305,8663,3 ,1 
306,5374,3 ,1 
306,5870,3 ,1 
306,6014,3 ,1 
306,7517,3 ,1 
306,9701,3 ,1 
308,4167,3 ,1 
308,4657,3 ,1 
308,7442,3 ,1 
309,6633,3 ,1 
309,11785,3 ,1 
311,3100,3 ,1 
312,5140,3 ,1 
312,6304,3 ,1 
312,9255,3 ,1 
318,6224,3 ,1 
318,6576,3 ,1 
318,7019,3 ,1 
318,7232,3 ,1 
318,8677,3 ,1 
318,8839,3 ,1 
318,10028,3 ,1 
321,4865,3 ,1 
321,8156,3 ,1 
321,8339,3 ,1 
321,12025,3 ,1 
322,3702,3 ,1 
322,6239,3 ,1 
322,8839,3 ,1 
322,10386,3 ,1 
322,10399,3 ,1 
322,10913,3 ,1 
322,11773,3 ,1 
323,6559,3 ,1 
328,4105,3 ,1 
328,8697,3 ,1 
331,3023,3 ,1 
331,6619,3 ,1 
331,7474,3 ,1 
331,8663,3 ,1 
336,5145,3 ,1 
344,5172,3 ,1 
347,3023,3 ,1 
347,4102,3 ,1 
347,5633,3 ,1 
347,5738,3 ,1 
347,5870,3 ,1 
347,7285,3 ,1 
356,5428,3 ,1 
356,7150,3 ,1 
356,10100,3 ,1 
357,4621,3 ,1 
357,5722,3 ,1 
357,8081,3 ,1 
358,5789,3 ,1 
358,11253,3 ,1 
358,12216,3 ,1 
359,4898,3 ,1 
359,8798,3 ,1 
359,11078,3 ,1 
360,4245,3 ,1 
360,8787,3 ,1 
361,9102,3 ,1 
365,3100,3 ,1 
365,3804,3 ,1 
366,7021,3 ,1 
366,8339,3 ,1 
366,8677,3 ,1 
366,8984,3 ,1 
366,11078,3 ,1 
367,3261,3 ,1 
367,4398,3 ,1 
367,5074,3 ,1 
367,5145,3 ,1 
367,5364,3 ,1 
367,8787,3 ,1 
368,3572,3 ,1 
370,4245,3 ,1 
370,6224,3 ,1 
370,8156,3 ,1 
370,9803,3 ,1 
370,9813,3 ,1 
370,10266,3 ,1 
370,10405,3 ,1 
370,10913,3 ,1 
372,5172,3 ,1 
372,7285,3 ,1 
375,5160,3 ,1 
378,6371,3 ,1 
378,11204,3 ,1 
378,12605,3 ,1 
379,4594,3 ,1 
383,4567,3 ,1 
383,7625,3 ,1 
383,8528,3 ,1 
383,8787,3 ,1 
385,3900,3 ,1 
385,4690,3 ,1 
385,6412,3 ,1 
385,7517,3 ,1 
385,8851,3 ,1 
385,9424,3 ,1 
385,9640,3 ,1 
385,11760,3 ,1 
388,7912,3 ,1 
389,5759,3 ,1 
391,7021,3 ,1 
391,7641,3 ,1 
394,8697,3 ,1 
396,4690,3 ,1 
396,4706,3 ,1 
396,6134,3 ,1 
396,7426,3 ,1 
396,8851,3 ,1 
396,9255,3 ,1 
396,9424,3 ,1 
396,11742,3 ,1 
398,10683,3 ,1 
404,5293,3 ,1 
404,8359,3 ,1 
410,5364,3 ,1 
410,8663,4 ,1 
411,3764,4 ,1 
411,4659,4 ,1 
411,5293,4 ,1 
411,8359,4 ,1 
416,5160,4 ,1 
421,3416,4 ,1 
424,5810,4 ,1 
427,5368,4 ,1 
431,3327,4 ,1 
431,3836,4 ,1 
431,5759,4 ,1 
431,6304,4 ,1 
431,7021,4 ,1 
431,11742,4 ,1 
432,8697,4 ,1 
437,4050,4 ,1 
438,5789,4 ,1 
439,3572,4 ,1 
439,6165,4 ,1 
439,9813,4 ,1 
446,9545,4 ,1 
451,4678,4 ,1 
452,4865,4 ,1 
452,4898,4 ,1 
452,7019,4 ,1 
452,10028,4 ,1 
456,6165,4 ,1 
458,3702,4 ,1 
458,9954,4 ,1 
458,10386,4 ,1 
458,11523,4 ,1 
458,12216,4 ,1 
463,3023,4 ,1 
464,3261,4 ,1 
464,4167,4 ,1 
464,4398,4 ,1 
464,4690,4 ,1 
464,5484,4 ,1 
464,7442,4 ,1 
464,9424,4 ,1 
464,11760,4 ,1 
464,12727,4 ,1 
466,4678,4 ,1 
466,11436,4 ,1 
466,11446,4 ,1 
469,5775,4 ,1 
473,3572,4 ,1 
479,5775,4 ,1 
485,5374,4 ,1 
485,6014,4 ,1 
485,7517,4 ,1 
485,9701,4 ,1 
492,9811,4 ,1 
493,6014,4 ,1 
494,3764,1 ,1 
494,4567,1 ,1 
494,7426,1 ,1 
501,3275,1 ,1 
501,3527,1 ,1 
509,3849,1 ,1 
514,5603,3 ,1 
515,4479,3 ,1 
515,5368,3 ,1 
523,4478,3 ,1 
523,11785,3 ,1 
525,9978,3 ,1 
530,3275,3 ,1 
530,8055,3 ,1 
530,8138,4 ,1 
534,4478,1 ,1 
535,3327,1 ,1 
535,5394,1 ,1 
535,6084,1 ,1 
535,7209,1 ,1 
535,7633,1 ,1 
535,9803,1 ,1 
535,10405,1 ,1 
541,5428,1 ,1 
541,12442,1 ,1 
543,5484,1 ,1 
543,6568,1 ,1 
544,4657,1 ,1 
544,7625,1 ,1 
545,5368,1 ,1 
545,8572,1 ,1 
550,9102,1 ,1 
554,8572,1 ,1 
559,9813,1 ,1 
562,12605,1 ,1 
563,5160,1 ,1 
564,3109,1 ,1 
564,3764,1 ,1 
564,4659,1 ,1 
564,5394,1 ,1 
564,6134,1 ,1 
564,6412,1 ,1 
564,8438,1 ,1 
564,11436,1 ,1 
569,9811,1 ,1 
569,12216,1 ,1 
572,9879,1 ,1 
4,1332,1 ,1 
4,3675,1 ,1 
4,4079,1 ,1 
4,4277,1 ,1 
4,4302,1 ,1 
4,4369,1 ,1 
4,4619,1 ,1 
4,4620,1 ,1 
4,5142,1 ,1 
4,5429,1 ,1 
4,5719,1 ,1 
4,5732,1 ,1 
4,5861,1 ,1 
4,5897,1 ,1 
4,5978,1 ,1 
4,6036,1 ,1 
4,6147,1 ,1 
4,6305,1 ,1 
4,6612,1 ,1 
4,6673,1 ,1 
4,7017,2 ,1 
4,7464,2 ,1 
4,7869,2 ,1 
4,7956,2 ,1 
4,8262,2 ,1 
4,8380,3 ,1 
4,8695,3 ,1 
4,9189,3 ,1 
4,9290,3 ,1 
4,9320,3 ,1 
4,9452,3 ,1 
4,9557,3 ,1 
4,10519,3 ,1 
4,10580,3 ,1 
4,10586,3 ,1 
4,11599,3 ,1 
4,11931,3 ,1 
4,12870,3 ,1 
4,13071,3 ,1 
4,13166,3 ,1 
4,13257,3 ,1 
8,4596,3 ,1 
8,5424,3 ,1 
8,6612,3 ,1 
8,6907,3 ,1 
8,7081,3 ,1 
8,8069,3 ,1 
9,6074,3 ,1 
9,7611,3 ,1 
9,8049,3 ,1 
10,3289,3 ,1 
10,5265,3 ,1 
10,6366,3 ,1 
11,5276,3 ,1 
13,4849,3 ,1 
13,7121,3 ,1 
13,7318,3 ,1 
13,9622,3 ,1 
13,12775,3 ,1 
13,12983,3 ,1 
14,5655,3 ,1 
16,11602,3 ,1 
17,4202,4 ,1 
17,12461,4 ,1 
18,7077,4 ,1 
20,5788,4 ,1 
20,7470,4 ,1 
20,7865,4 ,1 
20,8256,4 ,1 
20,8641,4 ,1 
20,9893,4 ,1 
20,10173,4 ,1 
20,10950,4 ,1 
20,12015,1 ,1 
20,12585,3 ,1 
20,13167,1 ,1 
20,13233,1 ,1 
22,8476,1 ,1 
27,5238,1 ,1 
27,6741,1 ,1 
27,7406,1 ,1 
28,3094,1 ,1 
28,3466,1 ,1 
28,4038,1 ,1 
28,4369,1 ,1 
28,4447,1 ,1 
28,4575,1 ,1 
28,4597,1 ,1 
28,4886,3 ,1 
28,4887,3 ,1 
28,5127,3 ,1 
28,5131,3 ,1 
28,5142,3 ,1 
28,5318,3 ,1 
28,5617,3 ,1 
28,5936,4 ,1 
28,6306,4 ,1 
28,6374,1 ,1 
28,8811,1 ,1 
28,9395,4 ,1 
28,10259,1 ,1 
28,12995,1 ,1 
29,1287,1 ,1 
29,2474,1 ,1 
29,3477,1 ,1 
29,3835,1 ,1 
29,4077,1 ,1 
29,4201,1 ,1 
29,4302,1 ,1 
29,4308,1 ,1 
29,4335,1 ,1 
29,4435,1 ,1 
29,4548,1 ,1 
29,4637,1 ,1 
29,4723,1 ,1 
29,4786,1 ,1 
29,4843,1 ,1 
29,4870,1 ,1 
29,4875,1 ,1 
29,4908,1 ,1 
29,4952,1 ,1 
29,5078,1 ,1 
29,5143,1 ,1 
29,5157,1 ,1 
29,5213,1 ,1 
29,5225,1 ,1 
29,5325,1 ,1 
29,5466,1 ,1 
29,5527,1 ,1 
29,5627,1 ,1 
29,5634,1 ,1 
29,5656,1 ,1 
29,5658,1 ,1 
29,5700,1 ,1 
29,5847,1 ,1 
29,5854,1 ,1 
29,6047,1 ,1 
29,6089,1 ,1 
29,6113,1 ,1 
29,6181,1 ,1 
29,6284,1 ,1 
29,6361,1 ,1 
29,6488,1 ,1 
29,6489,1 ,1 
29,6523,1 ,1 
29,6550,1 ,1 
29,6609,1 ,1 
29,6707,1 ,1 
29,6723,1 ,1 
29,6728,1 ,1 
29,6742,1 ,1 
29,6926,1 ,1 
29,6958,1 ,1 
29,6986,1 ,1 
29,7009,1 ,1 
29,7083,1 ,1 
29,7166,1 ,1 
29,7168,1 ,1 
29,7242,1 ,1 
29,7277,1 ,1 
29,7312,1 ,1 
29,7385,1 ,1 
29,7472,1 ,1 
29,7518,1 ,1 
29,7529,1 ,1 
29,7581,1 ,1 
29,7611,1 ,1 
29,7616,1 ,1 
29,7623,1 ,1 
29,7629,1 ,1 
29,7746,1 ,1 
29,7776,1 ,1 
29,7857,1 ,1 
29,7890,1 ,1 
29,8050,1 ,1 
29,8056,1 ,1 
29,8196,1 ,1 
29,8239,2 ,1 
29,8271,2 ,1 
29,8484,2 ,1 
29,8498,2 ,1 
29,8499,2 ,1 
29,8510,2 ,1 
29,8545,2 ,1 
29,8548,2 ,1 
29,8633,2 ,1 
29,8638,2 ,1 
29,8668,2 ,1 
29,8765,2 ,1 
29,8833,2 ,1 
29,8899,2 ,1 
29,8943,2 ,1 
29,9100,2 ,1 
29,9124,2 ,1 
29,9176,2 ,1 
29,9328,2 ,1 
29,9400,2 ,1 
29,9444,2 ,1 
29,9556,2 ,1 
29,9557,2 ,1 
29,9758,2 ,1 
29,9784,2 ,1 
29,9956,2 ,1 
29,9960,3 ,1 
29,10022,3 ,1 
29,10049,3 ,1 
29,10097,3 ,1 
29,10173,3 ,1 
29,10396,3 ,1 
29,10526,3 ,1 
29,10689,3 ,1 
29,10783,3 ,1 
29,10811,3 ,1 
29,10820,3 ,1 
29,10841,3 ,1 
29,11089,3 ,1 
29,11106,3 ,1 
29,11280,3 ,1 
29,11289,3 ,1 
29,11360,3 ,1 
29,11597,3 ,1 
29,11776,3 ,1 
29,11894,3 ,1 
29,12072,3 ,1 
29,12472,3 ,1 
29,12696,3 ,1 
29,12787,3 ,1 
29,12918,3 ,1 
29,13166,3 ,1 
29,13233,3 ,1 
29,13277,3 ,1 
30,4887,3 ,1 
30,5041,3 ,1 
30,7464,3 ,1 
30,9395,3 ,1 
30,10555,3 ,1 
30,13249,3 ,1 
31,4537,3 ,1 
31,4647,3 ,1 
31,4697,3 ,1 
34,7017,3 ,1 
39,2838,3 ,1 
39,3038,3 ,1 
39,3103,3 ,1 
39,3711,3 ,1 
39,4343,3 ,1 
39,4744,3 ,1 
39,5319,3 ,1 
39,5642,3 ,1 
39,5855,3 ,1 
39,6273,3 ,1 
39,6365,3 ,1 
39,6557,3 ,1 
39,6663,3 ,1 
39,6805,3 ,1 
39,6914,3 ,1 
39,7045,3 ,1 
39,7165,3 ,1 
39,7168,3 ,1 
39,7182,3 ,1 
39,7272,3 ,1 
39,7375,3 ,1 
39,7417,3 ,1 
39,7559,3 ,1 
39,7657,3 ,1 
39,7733,3 ,1 
39,7763,3 ,1 
39,7793,3 ,1 
39,7972,3 ,1 
39,8069,3 ,1 
39,8318,3 ,1 
39,8489,3 ,1 
39,8983,3 ,1 
39,9011,3 ,1 
39,9311,3 ,1 
39,9587,3 ,1 
39,10107,3 ,1 
39,10256,3 ,1 
39,10298,3 ,1 
39,10317,3 ,1 
39,10672,3 ,1 
39,10883,3 ,1 
39,10895,3 ,1 
39,11441,3 ,1 
39,11517,3 ,1 
39,12287,3 ,1 
39,12363,3 ,1 
39,12532,3 ,1 
39,13214,3 ,1 
40,3308,3 ,1 
40,3477,3 ,1 
40,4303,3 ,1 
40,4343,3 ,1 
40,4475,3 ,1 
40,4779,3 ,1 
40,5033,3 ,1 
40,5333,3 ,1 
40,5762,3 ,1 
40,5854,3 ,1 
40,6397,3 ,1 
40,6614,3 ,1 
40,6679,3 ,1 
40,6956,3 ,1 
40,7050,3 ,1 
40,7182,3 ,1 
40,7257,3 ,1 
40,7387,3 ,1 
40,7444,3 ,1 
40,7559,3 ,1 
40,7586,3 ,1 
40,7616,3 ,1 
40,7761,3 ,1 
40,7877,3 ,1 
40,7970,3 ,1 
40,8326,3 ,1 
40,8716,3 ,1 
40,9045,3 ,1 
40,9165,3 ,1 
40,9404,3 ,1 
40,9582,3 ,1 
40,9587,3 ,1 
40,9784,3 ,1 
40,9941,3 ,1 
40,10838,3 ,1 
40,11016,3 ,1 
40,11106,3 ,1 
40,11362,3 ,1 
40,11776,3 ,1 
41,4435,3 ,1 
41,4656,3 ,1 
41,5324,3 ,1 
41,5711,3 ,1 
41,5788,3 ,1 
41,5816,3 ,1 
41,5860,3 ,1 
41,7289,3 ,1 
41,7327,3 ,1 
41,7450,3 ,1 
41,7607,3 ,1 
41,7630,3 ,1 
41,8633,3 ,1 
41,8818,3 ,1 
41,9510,3 ,1 
41,9727,3 ,1 
41,10101,3 ,1 
41,11161,3 ,1 
41,11992,3 ,1 
41,12585,3 ,1 
42,3850,3 ,1 
42,3890,3 ,1 
42,4971,3 ,1 
42,4985,3 ,1 
42,5129,3 ,1 
42,5321,3 ,1 
42,5642,3 ,1 
42,5719,3 ,1 
42,5861,3 ,1 
42,6002,3 ,1 
42,6106,3 ,1 
42,6147,3 ,1 
42,6496,3 ,1 
42,6734,3 ,1 
42,7049,3 ,1 
42,7562,3 ,1 
42,7890,3 ,1 
42,8145,3 ,1 
42,9055,3 ,1 
42,9572,3 ,1 
42,9809,3 ,1 
42,10301,3 ,1 
42,11534,3 ,1 
42,11626,3 ,1 
42,11641,3 ,1 
42,11931,3 ,1 
42,12353,3 ,1 
42,12995,3 ,1 
42,13257,3 ,1 
43,4106,3 ,1 
43,4843,3 ,1 
43,4952,3 ,1 
43,4989,3 ,1 
43,6125,3 ,1 
43,6530,3 ,1 
43,9222,3 ,1 
43,9510,3 ,1 
48,3568,3 ,1 
50,6237,3 ,1 
51,2964,3 ,1 
51,3534,3 ,1 
51,5129,3 ,1 
51,5252,3 ,1 
51,5344,3 ,1 
51,5634,3 ,1 
51,5690,3 ,1 
51,5691,3 ,1 
51,5819,3 ,1 
51,5988,3 ,1 
51,6260,3 ,1 
51,7274,3 ,1 
51,7405,3 ,1 
51,7602,3 ,1 
51,7906,3 ,1 
51,7999,3 ,1 
51,8396,3 ,1 
51,8776,3 ,1 
51,9227,3 ,1 
51,9427,3 ,1 
51,9532,3 ,1 
51,9727,3 ,1 
51,10558,3 ,1 
51,11463,3 ,1 
51,11764,3 ,1 
51,12667,3 ,1 
51,12709,3 ,1 
52,4026,3 ,1 
52,6284,3 ,1 
52,6523,3 ,1 
52,7168,3 ,1 
52,7826,3 ,1 
52,8318,3 ,1 
52,9433,3 ,1 
52,9564,3 ,1 
52,10022,3 ,1 
52,10618,3 ,1 
52,10671,3 ,1 
52,11201,3 ,1 
52,11358,3 ,1 
52,11694,3 ,1 
54,5342,3 ,1 
54,6074,3 ,1 
54,6228,3 ,1 
54,6958,3 ,1 
54,7233,3 ,1 
54,7610,3 ,1 
54,8001,3 ,1 
54,8049,3 ,1 
54,8633,3 ,1 
54,9471,3 ,1 
57,6472,3 ,1 
59,5627,3 ,1 
59,5728,3 ,1 
59,5760,3 ,1 
59,5795,3 ,1 
59,5908,3 ,1 
59,6141,3 ,1 
59,7450,3 ,1 
59,7882,3 ,1 
59,8165,3 ,1 
59,8917,3 ,1 
59,8933,3 ,1 
59,9399,3 ,1 
59,10811,3 ,1 
59,11894,3 ,1 
59,12696,3 ,1 
60,5574,3 ,1 
60,5988,3 ,1 
60,8499,3 ,1 
60,8583,3 ,1 
60,8777,3 ,1 
60,9253,3 ,1 
60,9384,3 ,1 
60,9564,3 ,1 
60,10431,3 ,1 
60,10689,3 ,1 
60,10730,3 ,1 
60,13167,3 ,1 
61,13219,3 ,1 
62,6366,3 ,1 
62,13167,3 ,1 
63,6125,3 ,1 
63,6361,3 ,1 
63,7723,3 ,1 
63,7829,3 ,1 
63,8521,3 ,1 
63,10267,3 ,1 
63,11155,3 ,1 
63,12881,3 ,1 
68,10789,3 ,1 
69,3030,3 ,1 
73,4363,3 ,1 
73,6526,3 ,1 
73,7376,3 ,1 
73,8228,3 ,1 
73,9567,3 ,1 
73,10342,3 ,1 
77,4118,3 ,1 
77,5992,3 ,1 
77,6523,4 ,1 
77,7823,4 ,1 
77,8322,4 ,1 
77,8475,4 ,1 
77,9622,4 ,1 
77,12616,4 ,1 
79,3378,4 ,1 
79,3517,4 ,1 
79,3599,4 ,1 
79,3600,4 ,1 
79,5067,4 ,1 
83,3086,4 ,1 
83,5064,4 ,1 
83,5951,4 ,1 
83,7158,4 ,1 
83,7472,4 ,1 
83,9556,4 ,1 
83,10730,4 ,1 
85,4892,4 ,1 
87,4242,4 ,1 
90,11597,4 ,1 
90,12353,4 ,1 
90,12881,3 ,1 
93,12506,1 ,1 
94,4024,1 ,1 
94,5289,1 ,1 
94,7651,3 ,1 
94,8103,3 ,1 
94,12877,3 ,1 
94,13183,3 ,1 
98,3536,3 ,1 
98,3711,3 ,1 
98,7289,3 ,1 
99,3063,3 ,1 
99,3571,3 ,1 
99,4308,3 ,1 
99,4995,3 ,1 
99,6550,3 ,1 
99,11678,3 ,1 
100,5087,3 ,1 
100,5195,4 ,1 
101,5480,1 ,1 
103,6141,1 ,1 
103,8383,1 ,1 
103,11291,3 ,1 
106,1201,3 ,1 
106,1287,3 ,1 
106,1332,4 ,1 
106,3091,1 ,1 
106,3178,1 ,1 
106,3190,1 ,1 
106,3383,1 ,1 
106,3477,1 ,1 
106,3541,1 ,1 
106,3635,1 ,1 
106,3675,1 ,1 
106,3814,1 ,1 
106,4026,1 ,1 
106,4597,1 ,1 
106,4761,1 ,1 
106,5580,1 ,1 
106,6557,1 ,1 
106,6646,1 ,1 
106,6940,1 ,1 
106,7154,1 ,1 
106,7242,1 ,1 
